"","state","segment_area_id","year","month","n","volume_mt","vol_mdaily","type"
"453","DC",1677,2019,1,31,3491,112.612903225806,"bike"
"454","DC",1677,2019,2,28,3847,137.392857142857,"bike"
"455","DC",1677,2019,3,31,5539,178.677419354839,"bike"
"456","DC",1677,2019,4,30,7808,260.266666666667,"bike"
"457","DC",1677,2019,5,31,8113,261.709677419355,"bike"
"458","DC",1677,2019,6,9,2456,272.888888888889,"bike"
"459","DC",1677,2019,7,7,1846,263.714285714286,"bike"
"460","DC",1677,2019,8,31,7535,243.064516129032,"bike"
"461","DC",1677,2019,9,30,8364,278.8,"bike"
"462","DC",1677,2019,10,31,8229,265.451612903226,"bike"
"463","DC",1677,2019,11,30,5640,188,"bike"
"464","DC",1677,2019,12,31,3831,123.58064516129,"bike"
"465","DC",1677,2020,1,31,5232,168.774193548387,"bike"
"466","DC",1677,2020,2,29,4144,142.896551724138,"bike"
"467","DC",1677,2020,3,31,6710,216.451612903226,"bike"
"468","DC",1677,2020,4,30,5526,184.2,"bike"
"469","DC",1677,2020,5,31,8379,270.290322580645,"bike"
"470","DC",1677,2020,6,30,8484,282.8,"bike"
"471","DC",1677,2020,7,31,6581,212.290322580645,"bike"
"472","DC",1677,2020,8,31,6626,213.741935483871,"bike"
"473","DC",1677,2020,9,30,7692,256.4,"bike"
"474","DC",1677,2020,10,31,6332,204.258064516129,"bike"
"475","DC",1677,2020,11,30,5615,187.166666666667,"bike"
"476","DC",1677,2020,12,31,3058,98.6451612903226,"bike"
"477","DC",1677,2021,1,31,2126,68.5806451612903,"bike"
"478","DC",1677,2021,2,28,1035,36.9642857142857,"bike"
"479","DC",1677,2021,3,31,2998,96.7096774193548,"bike"
"480","DC",1677,2021,4,30,3902,130.066666666667,"bike"
"481","DC",1677,2021,5,31,4360,140.645161290323,"bike"
"482","DC",1677,2021,6,30,4256,141.866666666667,"bike"
"483","DC",1677,2021,7,31,5974,192.709677419355,"bike"
"484","DC",1677,2021,8,31,5248,169.290322580645,"bike"
"485","DC",1677,2021,9,30,6820,227.333333333333,"bike"
"486","DC",1677,2021,10,31,7093,228.806451612903,"bike"
"487","DC",1677,2021,11,30,5082,169.4,"bike"
"488","DC",1677,2021,12,31,4178,134.774193548387,"bike"
"489","DC",1677,2022,1,31,1629,52.5483870967742,"bike"
"490","DC",1677,2022,2,28,2992,106.857142857143,"bike"
"491","DC",1677,2022,3,31,5213,168.161290322581,"bike"
"492","DC",1677,2022,4,30,5853,195.1,"bike"
"493","DC",1677,2022,5,31,6610,213.225806451613,"bike"
"494","DC",1677,2022,6,30,7217,240.566666666667,"bike"
"495","DC",1677,2022,7,31,5935,191.451612903226,"bike"
"496","DC",1677,2022,8,31,6152,198.451612903226,"bike"
"497","DC",1677,2022,9,30,7192,239.733333333333,"bike"
"498","DC",1677,2022,10,31,6224,200.774193548387,"bike"
"499","DC",1677,2022,11,30,4827,160.9,"bike"
"500","DC",1677,2022,12,31,3090,99.6774193548387,"bike"
"501","DC",1677,2023,1,31,4063,131.064516129032,"bike"
"502","DC",1677,2023,2,28,3838,137.071428571429,"bike"
"503","DC",1677,2023,3,31,5421,174.870967741935,"bike"
"504","DC",1677,2023,4,30,6395,213.166666666667,"bike"
"505","DC",1677,2023,5,31,7391,238.41935483871,"bike"
"506","DC",1677,2023,6,27,5412,200.444444444444,"bike"
"507","DC",1677,2023,7,30,5632,187.733333333333,"bike"
"508","DC",1677,2023,8,31,6308,203.483870967742,"bike"
"509","DC",1677,2023,9,30,6407,213.566666666667,"bike"
"510","DC",1677,2023,10,31,6059,195.451612903226,"bike"
"511","DC",1677,2023,11,30,4744,158.133333333333,"bike"
"512","DC",1677,2023,12,31,3260,105.161290322581,"bike"
"513","DC",1678,2018,7,5,1513.5,302.7,"bike"
"514","DC",1678,2018,8,29,13759,474.448275862069,"bike"
"515","DC",1678,2018,9,3,254.5,84.8333333333333,"bike"
"516","DC",1678,2018,10,6,557.5,92.9166666666667,"bike"
"517","DC",1678,2019,8,1,221,221,"bike"
"518","DC",1678,2019,9,30,12065,402.166666666667,"bike"
"519","DC",1678,2019,10,31,10835,349.516129032258,"bike"
"520","DC",1678,2019,11,30,7548,251.6,"bike"
"521","DC",1678,2019,12,31,5004,161.41935483871,"bike"
"522","DC",1678,2020,1,31,6720.5,216.790322580645,"bike"
"523","DC",1678,2020,2,29,5779,199.275862068966,"bike"
"524","DC",1678,2020,3,31,7393,238.483870967742,"bike"
"525","DC",1678,2020,4,30,4489.5,149.65,"bike"
"526","DC",1678,2020,5,31,7051.5,227.467741935484,"bike"
"527","DC",1678,2020,6,30,8239,274.633333333333,"bike"
"528","DC",1678,2020,7,31,7580,244.516129032258,"bike"
"529","DC",1678,2020,8,27,6750,250,"bike"
"530","DC",1678,2020,9,3,2506,835.333333333333,"bike"
"531","DC",1678,2020,12,1,0,0,"bike"
"532","DC",1678,2021,1,1,0,0,"bike"
"533","DC",1678,2021,2,2,0,0,"bike"
"534","DC",1678,2021,3,18,0,0,"bike"
"535","DC",1678,2022,5,5,704,140.8,"bike"
"536","DC",1678,2022,6,15,93728,6248.53333333333,"bike"
"537","DC",1678,2022,7,2,128,64,"bike"
"538","DC",1678,2022,11,2,0,0,"bike"
"539","DC",1678,2023,8,23,280640,12201.7391304348,"bike"
"540","DC",1678,2023,9,18,241792,13432.8888888889,"bike"
"541","DC",1678,2023,10,9,111040,12337.7777777778,"bike"
"542","DC",1680,2018,1,31,2908,93.8064516129032,"bike"
"543","DC",1680,2018,2,28,3222,115.071428571429,"bike"
"544","DC",1680,2018,3,31,3593.5,115.91935483871,"bike"
"545","DC",1680,2018,4,30,4377.25,145.908333333333,"bike"
"546","DC",1680,2018,5,31,5118.5,165.112903225806,"bike"
"547","DC",1680,2018,6,30,5165.5,172.183333333333,"bike"
"548","DC",1680,2018,7,31,4708.5,151.887096774194,"bike"
"549","DC",1680,2018,8,31,4988.5,160.91935483871,"bike"
"550","DC",1680,2018,9,30,4077,135.9,"bike"
"551","DC",1680,2018,10,31,4914,158.516129032258,"bike"
"552","DC",1680,2018,11,30,3235,107.833333333333,"bike"
"553","DC",1680,2018,12,31,2753.5,88.8225806451613,"bike"
"554","DC",1680,2019,1,31,2269.5,73.2096774193548,"bike"
"555","DC",1680,2019,2,28,2661,95.0357142857143,"bike"
"556","DC",1680,2019,3,31,3756,121.161290322581,"bike"
"557","DC",1680,2019,4,30,4684.5,156.15,"bike"
"558","DC",1680,2019,5,31,4823,155.58064516129,"bike"
"559","DC",1680,2019,6,30,4676,155.866666666667,"bike"
"560","DC",1680,2019,7,31,4661.5,150.370967741935,"bike"
"561","DC",1680,2019,8,31,330,10.6451612903226,"bike"
"562","DC",1680,2019,9,30,2447.25,81.575,"bike"
"563","DC",1680,2019,10,31,2355.75,75.991935483871,"bike"
"564","DC",1680,2019,11,30,1741.25,58.0416666666667,"bike"
"565","DC",1680,2019,12,31,2215.25,71.4596774193548,"bike"
"566","DC",1680,2020,1,31,3125.5,100.822580645161,"bike"
"567","DC",1680,2020,2,29,2529,87.2068965517241,"bike"
"568","DC",1680,2020,3,31,2483,80.0967741935484,"bike"
"569","DC",1680,2020,4,30,1254.5,41.8166666666667,"bike"
"570","DC",1680,2020,5,31,1747,56.3548387096774,"bike"
"571","DC",1680,2020,6,30,2335.5,77.85,"bike"
"572","DC",1680,2020,7,31,2112.5,68.1451612903226,"bike"
"573","DC",1680,2020,8,31,2177,70.2258064516129,"bike"
"574","DC",1680,2020,9,30,2282,76.0666666666667,"bike"
"575","DC",1680,2020,10,31,2023.5,65.2741935483871,"bike"
"576","DC",1680,2020,11,30,1720.5,57.35,"bike"
"577","DC",1680,2020,12,31,1255.5,40.5,"bike"
"578","DC",1680,2021,1,31,1154.5,37.241935483871,"bike"
"579","DC",1680,2021,2,28,933,33.3214285714286,"bike"
"580","DC",1680,2021,3,31,1876,60.5161290322581,"bike"
"581","DC",1680,2021,4,30,1946.5,64.8833333333333,"bike"
"582","DC",1680,2021,5,31,1996.75,64.4112903225806,"bike"
"583","DC",1680,2021,6,30,1129.5,37.65,"bike"
"584","DC",1680,2021,7,31,1207.5,38.9516129032258,"bike"
"585","DC",1680,2021,8,31,1088.25,35.1048387096774,"bike"
"586","DC",1680,2021,9,30,1281,42.7,"bike"
"587","DC",1680,2021,10,31,1392.5,44.9193548387097,"bike"
"588","DC",1680,2021,11,30,1140.25,38.0083333333333,"bike"
"589","DC",1680,2021,12,31,1008.25,32.5241935483871,"bike"
"590","DC",1680,2022,1,31,373.75,12.0564516129032,"bike"
"591","DC",1680,2022,2,28,750.75,26.8125,"bike"
"592","DC",1680,2022,3,31,1282.25,41.3629032258064,"bike"
"593","DC",1680,2022,4,30,1905,63.5,"bike"
"594","DC",1680,2022,5,31,2278.75,73.508064516129,"bike"
"595","DC",1680,2022,6,30,3001,100.033333333333,"bike"
"596","DC",1680,2022,7,31,6035.5,194.693548387097,"bike"
"597","DC",1680,2022,8,31,3427.5,110.564516129032,"bike"
"598","DC",1680,2022,9,30,3484,116.133333333333,"bike"
"599","DC",1680,2022,10,31,2918.5,94.1451612903226,"bike"
"600","DC",1680,2022,11,30,2329,77.6333333333333,"bike"
"601","DC",1680,2022,12,31,1941.5,62.6290322580645,"bike"
"602","DC",1680,2023,1,31,1968.5,63.5,"bike"
"603","DC",1680,2023,2,28,1847.5,65.9821428571429,"bike"
"604","DC",1680,2023,3,31,2455,79.1935483870968,"bike"
"605","DC",1680,2023,4,30,2738.5,91.2833333333333,"bike"
"606","DC",1680,2023,5,31,2938.5,94.7903225806452,"bike"
"607","DC",1680,2023,6,29,2579.5,88.948275862069,"bike"
"608","DC",1680,2023,7,30,2552.5,85.0833333333333,"bike"
"609","DC",1680,2023,8,31,2793,90.0967741935484,"bike"
"610","DC",1680,2023,9,30,2612.5,87.0833333333333,"bike"
"611","DC",1680,2023,10,31,2900.5,93.5645161290323,"bike"
"612","DC",1680,2023,11,30,2304.5,76.8166666666667,"bike"
"613","DC",1680,2023,12,31,1607.5,51.8548387096774,"bike"
"614","DC",1681,2018,1,31,14205.5,458.241935483871,"bike"
"615","DC",1681,2018,2,28,15787,563.821428571429,"bike"
"616","DC",1681,2018,3,9,4705,522.777777777778,"bike"
"617","DC",1681,2018,8,8,0,0,"bike"
"618","DC",1681,2018,9,30,0,0,"bike"
"619","DC",1681,2018,10,31,0,0,"bike"
"620","DC",1681,2018,11,30,0,0,"bike"
"621","DC",1681,2018,12,31,0,0,"bike"
"622","DC",1681,2019,1,31,0,0,"bike"
"623","DC",1681,2019,2,28,0,0,"bike"
"624","DC",1681,2019,3,31,0,0,"bike"
"625","DC",1681,2019,4,30,0,0,"bike"
"626","DC",1681,2019,5,31,0,0,"bike"
"627","DC",1681,2019,6,30,0,0,"bike"
"628","DC",1681,2019,7,31,5099,164.483870967742,"bike"
"629","DC",1681,2019,8,31,28973,934.612903225806,"bike"
"630","DC",1681,2019,9,30,29966.5,998.883333333333,"bike"
"631","DC",1681,2019,10,31,29114.5,939.177419354839,"bike"
"632","DC",1681,2019,11,30,19777,659.233333333333,"bike"
"633","DC",1681,2019,12,26,12175.5,468.288461538462,"bike"
"634","DC",1681,2020,1,25,15425,617,"bike"
"635","DC",1681,2020,2,29,15536.5,535.741379310345,"bike"
"636","DC",1681,2020,3,31,17173.5,553.983870967742,"bike"
"637","DC",1681,2020,4,30,7471,249.033333333333,"bike"
"638","DC",1681,2020,5,31,11662.5,376.209677419355,"bike"
"639","DC",1681,2020,6,30,15624,520.8,"bike"
"640","DC",1681,2020,7,15,6334,422.266666666667,"bike"
"641","DC",1682,2018,1,31,11076,357.290322580645,"bike"
"642","DC",1682,2018,2,27,11384,421.62962962963,"bike"
"643","DC",1682,2018,3,31,13269,428.032258064516,"bike"
"644","DC",1682,2018,4,30,16863,562.1,"bike"
"645","DC",1682,2018,5,31,19058,614.774193548387,"bike"
"646","DC",1682,2018,6,30,20048,668.266666666667,"bike"
"647","DC",1682,2018,7,31,18613,600.41935483871,"bike"
"648","DC",1682,2018,8,31,20553,663,"bike"
"649","DC",1682,2018,9,30,16988,566.266666666667,"bike"
"650","DC",1682,2018,10,31,19929,642.870967741935,"bike"
"651","DC",1682,2018,11,29,10932,376.965517241379,"bike"
"652","DC",1682,2018,12,28,60006,2143.07142857143,"bike"
"653","DC",1682,2019,1,9,1023,113.666666666667,"bike"
"654","DC",1682,2019,4,5,3201,640.2,"bike"
"655","DC",1682,2019,5,31,0,0,"bike"
"656","DC",1682,2019,6,3,0,0,"bike"
"657","DC",1682,2019,7,5,2044,408.8,"bike"
"658","DC",1682,2019,8,31,20081,647.774193548387,"bike"
"659","DC",1682,2019,9,30,21348,711.6,"bike"
"660","DC",1682,2019,10,31,20328,655.741935483871,"bike"
"661","DC",1682,2019,11,30,13924,464.133333333333,"bike"
"662","DC",1682,2019,12,31,9512,306.838709677419,"bike"
"663","DC",1682,2020,1,31,12695,409.516129032258,"bike"
"664","DC",1682,2020,2,29,10575,364.655172413793,"bike"
"665","DC",1682,2020,3,31,11573,373.322580645161,"bike"
"666","DC",1682,2020,4,30,6218,207.266666666667,"bike"
"667","DC",1682,2020,5,31,8608,277.677419354839,"bike"
"668","DC",1682,2020,6,30,12200,406.666666666667,"bike"
"669","DC",1682,2020,7,31,11837,381.838709677419,"bike"
"670","DC",1682,2020,8,31,11665,376.290322580645,"bike"
"671","DC",1682,2020,9,30,12429,414.3,"bike"
"672","DC",1682,2020,10,31,11405,367.903225806452,"bike"
"673","DC",1682,2020,11,30,9774,325.8,"bike"
"674","DC",1682,2020,12,31,6200,200,"bike"
"675","DC",1682,2021,1,31,5709,184.161290322581,"bike"
"676","DC",1682,2021,2,28,4012,143.285714285714,"bike"
"677","DC",1682,2021,3,31,8739,281.903225806452,"bike"
"678","DC",1682,2021,4,30,10209,340.3,"bike"
"679","DC",1682,2021,5,31,11112,358.451612903226,"bike"
"680","DC",1682,2021,6,30,2624,87.4666666666667,"bike"
"681","DC",1682,2021,7,31,0,0,"bike"
"682","DC",1682,2021,8,31,0,0,"bike"
"683","DC",1682,2021,9,30,0,0,"bike"
"684","DC",1682,2021,10,31,0,0,"bike"
"685","DC",1682,2021,11,30,0,0,"bike"
"686","DC",1682,2021,12,31,0,0,"bike"
"687","DC",1682,2022,1,31,0,0,"bike"
"688","DC",1682,2022,2,28,0,0,"bike"
"689","DC",1682,2022,3,31,0,0,"bike"
"690","DC",1682,2022,4,30,0,0,"bike"
"691","DC",1682,2022,5,31,0,0,"bike"
"692","DC",1682,2022,6,30,0,0,"bike"
"693","DC",1682,2022,7,31,0,0,"bike"
"694","DC",1682,2022,8,31,0,0,"bike"
"695","DC",1682,2022,9,30,0,0,"bike"
"696","DC",1682,2022,10,31,0,0,"bike"
"697","DC",1682,2022,11,30,0,0,"bike"
"698","DC",1682,2022,12,31,0,0,"bike"
"699","DC",1682,2023,1,31,0,0,"bike"
"700","DC",1682,2023,2,28,0,0,"bike"
"701","DC",1682,2023,3,30,0,0,"bike"
"702","DC",1682,2023,4,30,0,0,"bike"
"703","DC",1682,2023,5,31,0,0,"bike"
"704","DC",1682,2023,6,29,0,0,"bike"
"705","DC",1682,2023,7,30,0,0,"bike"
"706","DC",1682,2023,8,31,0,0,"bike"
"707","DC",1682,2023,9,30,0,0,"bike"
"708","DC",1682,2023,10,31,0,0,"bike"
"709","DC",1682,2023,11,30,0,0,"bike"
"710","DC",1682,2023,12,31,0,0,"bike"
"711","DC",1683,2018,1,31,6517.5,210.241935483871,"bike"
"712","DC",1683,2018,2,28,7271,259.678571428571,"bike"
"713","DC",1683,2018,3,30,7520.5,250.683333333333,"bike"
"714","DC",1683,2018,4,30,7727.5,257.583333333333,"bike"
"715","DC",1683,2018,5,31,8652,279.096774193548,"bike"
"716","DC",1683,2018,6,30,10311,343.7,"bike"
"717","DC",1683,2018,7,31,7859,253.516129032258,"bike"
"718","DC",1683,2018,8,31,8086,260.838709677419,"bike"
"719","DC",1683,2018,9,30,7403,246.766666666667,"bike"
"720","DC",1683,2018,10,31,8690.5,280.338709677419,"bike"
"721","DC",1683,2018,11,30,7574,252.466666666667,"bike"
"722","DC",1683,2018,12,31,6479,209,"bike"
"723","DC",1683,2019,1,31,5805.5,187.274193548387,"bike"
"724","DC",1683,2019,2,28,6355,226.964285714286,"bike"
"725","DC",1683,2019,3,31,7166.5,231.177419354839,"bike"
"726","DC",1683,2019,4,30,7432.5,247.75,"bike"
"727","DC",1683,2019,5,31,8776,283.096774193548,"bike"
"728","DC",1683,2019,6,30,7741.5,258.05,"bike"
"729","DC",1683,2019,7,31,7357,237.322580645161,"bike"
"730","DC",1683,2019,8,31,8404.5,271.112903225806,"bike"
"731","DC",1683,2019,9,30,8301.5,276.716666666667,"bike"
"732","DC",1683,2019,10,31,9233.5,297.854838709677,"bike"
"733","DC",1683,2019,11,30,6563.5,218.783333333333,"bike"
"734","DC",1683,2019,12,31,4951,159.709677419355,"bike"
"735","DC",1683,2020,1,31,6823.5,220.112903225806,"bike"
"736","DC",1683,2020,2,29,8870,305.862068965517,"bike"
"737","DC",1683,2020,3,31,7546,243.41935483871,"bike"
"738","DC",1683,2020,4,30,5742,191.4,"bike"
"739","DC",1683,2020,5,31,6481,209.064516129032,"bike"
"740","DC",1683,2020,6,30,2022.5,67.4166666666667,"bike"
"741","DC",1683,2020,7,31,1783.5,57.5322580645161,"bike"
"742","DC",1683,2020,8,31,2001,64.5483870967742,"bike"
"743","DC",1683,2020,9,30,2817.5,93.9166666666667,"bike"
"744","DC",1683,2020,10,31,4707,151.838709677419,"bike"
"745","DC",1683,2020,11,30,4130.5,137.683333333333,"bike"
"746","DC",1683,2020,12,31,2225,71.7741935483871,"bike"
"747","DC",1683,2021,1,31,2452,79.0967741935484,"bike"
"748","DC",1683,2021,2,28,2819.5,100.696428571429,"bike"
"749","DC",1683,2021,3,31,3582.5,115.564516129032,"bike"
"750","DC",1683,2021,4,30,3447,114.9,"bike"
"751","DC",1683,2021,5,31,5041,162.612903225806,"bike"
"752","DC",1683,2021,6,30,5183.5,172.783333333333,"bike"
"753","DC",1683,2021,7,31,2418,78,"bike"
"754","DC",1683,2021,8,31,2728,88,"bike"
"755","DC",1683,2021,9,30,4706.5,156.883333333333,"bike"
"756","DC",1683,2021,10,31,5237.5,168.951612903226,"bike"
"757","DC",1683,2021,11,30,4456.5,148.55,"bike"
"758","DC",1683,2021,12,31,4127,133.129032258065,"bike"
"759","DC",1683,2022,1,31,2603.5,83.9838709677419,"bike"
"760","DC",1683,2022,2,28,3210,114.642857142857,"bike"
"761","DC",1683,2022,3,31,4452.5,143.629032258065,"bike"
"762","DC",1683,2022,4,30,4073,135.766666666667,"bike"
"763","DC",1683,2022,5,31,3883,125.258064516129,"bike"
"764","DC",1683,2022,6,30,4484.5,149.483333333333,"bike"
"765","DC",1683,2022,7,16,1703,106.4375,"bike"
"766","DC",1683,2022,8,6,542.5,90.4166666666667,"bike"
"767","DC",1683,2022,9,30,3882,129.4,"bike"
"768","DC",1683,2022,10,31,4793.5,154.629032258065,"bike"
"769","DC",1683,2022,11,30,3676,122.533333333333,"bike"
"770","DC",1683,2022,12,31,2892.5,93.3064516129032,"bike"
"771","DC",1683,2023,1,31,3226,104.064516129032,"bike"
"772","DC",1683,2023,2,28,3112.5,111.160714285714,"bike"
"773","DC",1683,2023,3,31,4051.5,130.693548387097,"bike"
"774","DC",1683,2023,4,30,4942.5,164.75,"bike"
"775","DC",1683,2023,5,31,5310,171.290322580645,"bike"
"776","DC",1683,2023,6,29,4437.5,153.01724137931,"bike"
"777","DC",1683,2023,7,31,3937,127,"bike"
"778","DC",1683,2023,8,31,4159,134.161290322581,"bike"
"779","DC",1683,2023,9,30,3985,132.833333333333,"bike"
"780","DC",1683,2023,10,31,4590.5,148.08064516129,"bike"
"781","DC",1683,2023,11,30,3885.5,129.516666666667,"bike"
"782","DC",1683,2023,12,31,3410.5,110.016129032258,"bike"
"783","DC",1684,2018,1,31,2541,81.9677419354839,"bike"
"784","DC",1684,2018,2,28,3491.5,124.696428571429,"bike"
"785","DC",1684,2018,3,31,2376,76.6451612903226,"bike"
"786","DC",1684,2018,4,30,3098,103.266666666667,"bike"
"787","DC",1684,2018,5,31,3241,104.548387096774,"bike"
"788","DC",1684,2018,6,30,5422,180.733333333333,"bike"
"789","DC",1684,2018,7,31,3725,120.161290322581,"bike"
"790","DC",1684,2018,8,31,3255.5,105.016129032258,"bike"
"791","DC",1684,2018,9,30,2739,91.3,"bike"
"792","DC",1684,2018,10,31,3299.5,106.435483870968,"bike"
"793","DC",1684,2018,11,30,3786.5,126.216666666667,"bike"
"794","DC",1684,2018,12,31,4826.5,155.693548387097,"bike"
"795","DC",1684,2019,1,31,2691,86.8064516129032,"bike"
"796","DC",1684,2019,2,28,2464,88,"bike"
"797","DC",1684,2019,3,31,2845,91.7741935483871,"bike"
"798","DC",1684,2019,4,30,3441.5,114.716666666667,"bike"
"799","DC",1684,2019,5,31,3236.5,104.403225806452,"bike"
"800","DC",1684,2019,6,30,2851.5,95.05,"bike"
"801","DC",1684,2019,7,31,3713.5,119.790322580645,"bike"
"802","DC",1684,2019,8,31,2186,70.5161290322581,"bike"
"803","DC",1684,2019,9,30,2810.5,93.6833333333333,"bike"
"804","DC",1684,2019,10,31,2919.5,94.1774193548387,"bike"
"805","DC",1684,2019,11,30,2419.5,80.65,"bike"
"806","DC",1684,2019,12,31,2273.5,73.3387096774194,"bike"
"807","DC",1684,2020,1,31,2448,78.9677419354839,"bike"
"808","DC",1684,2020,2,29,2173.5,74.948275862069,"bike"
"809","DC",1684,2020,3,31,1728,55.741935483871,"bike"
"810","DC",1684,2020,4,30,1116,37.2,"bike"
"811","DC",1684,2020,5,31,1300.5,41.9516129032258,"bike"
"812","DC",1684,2020,6,30,1333,44.4333333333333,"bike"
"813","DC",1684,2020,7,31,1364.5,44.0161290322581,"bike"
"814","DC",1684,2020,8,31,1509.5,48.6935483870968,"bike"
"815","DC",1684,2020,9,30,1593.5,53.1166666666667,"bike"
"816","DC",1684,2020,10,31,1780.5,57.4354838709677,"bike"
"817","DC",1684,2020,11,30,1752,58.4,"bike"
"818","DC",1684,2020,12,31,1831.5,59.0806451612903,"bike"
"819","DC",1684,2021,1,31,1730,55.8064516129032,"bike"
"820","DC",1684,2021,2,28,1448.5,51.7321428571429,"bike"
"821","DC",1684,2021,3,31,2210,71.2903225806452,"bike"
"822","DC",1684,2021,4,30,2045.5,68.1833333333333,"bike"
"823","DC",1684,2021,5,31,2037,65.7096774193548,"bike"
"824","DC",1684,2021,6,30,2086,69.5333333333333,"bike"
"825","DC",1684,2021,7,31,1966.5,63.4354838709677,"bike"
"826","DC",1684,2021,8,31,2048.5,66.0806451612903,"bike"
"827","DC",1684,2021,9,30,2435.5,81.1833333333333,"bike"
"828","DC",1684,2021,10,31,2433,78.4838709677419,"bike"
"829","DC",1684,2021,11,30,2328.5,77.6166666666667,"bike"
"830","DC",1684,2021,12,31,2242.5,72.3387096774194,"bike"
"831","DC",1684,2022,1,31,1749,56.4193548387097,"bike"
"832","DC",1684,2022,2,28,2056.5,73.4464285714286,"bike"
"833","DC",1684,2022,3,25,1884.5,75.38,"bike"
"834","DC",1684,2022,4,26,1966,75.6153846153846,"bike"
"835","DC",1684,2022,5,14,920,65.7142857142857,"bike"
"836","DC",1684,2022,6,30,2275,75.8333333333333,"bike"
"837","DC",1684,2022,7,31,1956,63.0967741935484,"bike"
"838","DC",1684,2022,8,31,2190.5,70.6612903225806,"bike"
"839","DC",1684,2022,9,30,2549,84.9666666666667,"bike"
"840","DC",1684,2022,10,31,2428.5,78.3387096774194,"bike"
"841","DC",1684,2022,11,30,2022.5,67.4166666666667,"bike"
"842","DC",1684,2022,12,31,2035.5,65.6612903225806,"bike"
"843","DC",1684,2023,1,31,1892.5,61.0483870967742,"bike"
"844","DC",1684,2023,2,28,2019,72.1071428571429,"bike"
"845","DC",1684,2023,3,30,2405,80.1666666666667,"bike"
"846","DC",1684,2023,4,30,2169,72.3,"bike"
"847","DC",1684,2023,5,31,2565,82.741935483871,"bike"
"848","DC",1684,2023,6,30,2208,73.6,"bike"
"849","DC",1684,2023,7,30,2022,67.4,"bike"
"850","DC",1684,2023,8,31,2133.5,68.8225806451613,"bike"
"851","DC",1684,2023,9,30,2334.5,77.8166666666667,"bike"
"852","DC",1684,2023,10,31,2437,78.6129032258064,"bike"
"853","DC",1684,2023,11,30,2329.5,77.65,"bike"
"854","DC",1684,2023,12,31,2067,66.6774193548387,"bike"
"855","DC",1687,2022,7,25,5276.5,211.06,"bike"
"856","DC",1687,2022,8,31,7666.5,247.306451612903,"bike"
"857","DC",1687,2022,9,30,8389.5,279.65,"bike"
"858","DC",1687,2022,10,31,7712.5,248.790322580645,"bike"
"859","DC",1687,2022,11,30,6106.5,203.55,"bike"
"860","DC",1687,2022,12,31,2951.5,95.2096774193548,"bike"
"861","DC",1687,2023,1,31,4518,145.741935483871,"bike"
"862","DC",1687,2023,2,28,4758.5,169.946428571429,"bike"
"863","DC",1687,2023,3,31,6817,219.903225806452,"bike"
"864","DC",1687,2023,4,30,9755,325.166666666667,"bike"
"865","DC",1687,2023,5,31,11687.5,377.016129032258,"bike"
"866","DC",1687,2023,6,30,10446,348.2,"bike"
"867","DC",1687,2023,7,31,11113,358.483870967742,"bike"
"868","DC",1687,2023,8,31,11428,368.645161290323,"bike"
"869","DC",1687,2023,9,30,10656.5,355.216666666667,"bike"
"870","DC",1687,2023,10,31,11028.5,355.758064516129,"bike"
"871","DC",1687,2023,11,30,6964,232.133333333333,"bike"
"872","DC",1687,2023,12,31,4309.5,139.016129032258,"bike"
"873","DC",1691,2022,7,4,4,1,"bike"
"874","DC",1691,2022,9,4,0,0,"bike"
"875","DC",1691,2022,10,29,0,0,"bike"
"876","DC",1691,2022,11,7,113,16.1428571428571,"bike"
"877","DC",1691,2023,3,22,3132.5,142.386363636364,"bike"
"878","DC",1691,2023,4,22,4960,225.454545454545,"bike"
"879","DC",1691,2023,5,5,654,130.8,"bike"
"880","DC",1695,2022,1,21,986.5,46.9761904761905,"bike"
"881","DC",1695,2022,2,28,2117,75.6071428571429,"bike"
"882","DC",1695,2022,3,30,3304.5,110.15,"bike"
"883","DC",1695,2022,4,30,4078.5,135.95,"bike"
"884","DC",1695,2022,5,31,4493,144.935483870968,"bike"
"885","DC",1695,2022,6,30,4970,165.666666666667,"bike"
"886","DC",1695,2022,7,31,5043,162.677419354839,"bike"
"887","DC",1695,2022,8,31,5359.5,172.887096774194,"bike"
"888","DC",1695,2022,9,30,5357,178.566666666667,"bike"
"889","DC",1695,2022,10,31,4787.5,154.435483870968,"bike"
"890","DC",1695,2022,11,30,3803,126.766666666667,"bike"
"891","DC",1695,2022,12,31,2754,88.8387096774194,"bike"
"892","DC",1695,2023,1,31,3211.5,103.596774193548,"bike"
"893","DC",1695,2023,2,28,3015,107.678571428571,"bike"
"894","DC",1695,2023,3,17,1456,85.6470588235294,"bike"
"895","DC",1695,2023,4,30,4648.5,154.95,"bike"
"896","DC",1695,2023,5,30,8190.5,273.016666666667,"bike"
"897","DC",1695,2023,6,30,8910,297,"bike"
"898","DC",1695,2023,7,31,9122,294.258064516129,"bike"
"899","DC",1695,2023,8,31,9198,296.709677419355,"bike"
"900","DC",1695,2023,9,30,8918,297.266666666667,"bike"
"901","DC",1695,2023,10,31,9109,293.838709677419,"bike"
"902","DC",1695,2023,11,30,7101,236.7,"bike"
"903","DC",1695,2023,12,31,5427,175.064516129032,"bike"
"904","DC",1699,2022,1,21,534,25.4285714285714,"bike"
"905","DC",1699,2022,2,28,2219,79.25,"bike"
"906","DC",1699,2022,3,30,3762,125.4,"bike"
"907","DC",1699,2022,4,30,5547,184.9,"bike"
